f1,f2,f3,f4,f5,f6,f7,f8,f9,class
0.251981649,0.3749842251,0.1254517437,0.2051229018,0.1843481577,0.003367955778,0.8524003176,0.09223793835,0.1859283647,3
0.07956607166,0.1192959535,0.1267899966,0.01409598629,0.4575714349,0.003273527107,0.8116831638,0.02779803891,0.3487426918,3
0.2625918384,0.3522563787,0.09333367462,0.1897381838,0.2580112962,0.003280521824,0.7658763658,0.02219456939,0.278965123,3
0.32094788,0.3693022635,0.2094271119,0.05896808054,0.2727439239,0.003574299911,0.8676692502,0.3331871276,0.278965123,3
0.6127280878,0.9659082305,0.1328121345,0.2525591157,0.1964021258,0.003224564093,0.8142279859,0.1118500817,0.2557059335,3
0.07160842963,0.07952222241,0.1518822381,0.01922422563,0.1856874875,0.003168606362,0.7684211879,0.0418067127,0.2091875543,3
0.09282880838,0.085204184,0.1615845714,0.01153186661,0.2472966579,0.003605776134,0.8905726492,0.08383273407,0.1859283647,3
0.4482701525,0.8579509602,0.1572352496,0.0217883453,0.2245280514,0.00347987124,0.8218624522,0.4340495788,0.1859283647,3
0.1007864504,0.1363418383,0.1050433873,0.03332688382,0.3825689667,0.003091664482,0.7582418995,0.03059977367,0.2557059335,3
0.1007864504,0.06815829923,0.08530415734,0.01153186661,0.4455174668,0.002664986784,0.6411800824,0.02219456939,0.3254835022,3
0.2758545751,0.2727089165,0.2940716064,0.05383984119,0.2178314025,0.003423913509,0.8473106734,0.05301365173,0.1859283647,3
0.2254561756,0.2783908781,0.1187604793,0.07435279857,0.2633686153,0.003462384449,0.8447658512,0.03059977367,0.2557059335,3
0.4535752472,0.2727089165,0.1977173992,0.02691658464,0.2740832537,0.004014967041,0.9491035578,0.09223793835,0.2091875543,3
0.1220068292,0.06815829923,0.1207678586,0.04230130267,0.1669368704,0.003245548242,0.7811452985,0.02219456939,0.2091875543,3
0.09813390307,0.07384026082,0.06991424924,0.02307040514,0.1870268173,0.003315495405,0.7913245869,0.03900497794,0.1626691751,3
0.2678969331,0.2670269549,0.1224406747,0.1974305428,0.1602402215,0.003532331613,0.8498554955,0.06422059077,0.1859283647,3
0.09017626104,0.1761155694,0.09232998496,0.04101924284,0.2285460408,0.003263035033,0.7964142311,0.01378936512,0.1859283647,3
0.1856679654,0.1249779151,0.1937026405,0.02948070431,0.2044381046,0.003777146685,0.8880278271,0.05301365173,0.09289160641,3
0.1617950393,0.085204184,0.2321774108,0.01024980678,0.2044381046,0.003549818403,0.8931174713,0.3668079446,0.116150796,3
0.1644475867,0.09656810718,0.1535550542,0.03204482399,0.1334536257,0.003437902942,0.7989590532,0.1006431426,0.3487426918,3
0.1617950393,0.1590696847,0.1813238014,0.0756348584,0.2740832537,0.003469379165,0.8116831638,0.05861712125,0.2091875543,3
0.1803628707,0.1306598767,0.1221061115,0.0717886789,0.1495255832,0.003497358031,0.8193176301,0.07822926456,0.1626691751,3
0.06895588228,0.04543045287,0.1214369851,0.04871160185,0.3249777857,0.003158114287,0.7226143899,0.01659109988,0.2091875543,3
0.08487116635,0.1022500688,0.1384997093,0.02691658464,0.3624790198,0.003560310478,0.8803933608,0.08103099931,0.3022243126,3
0.1113966398,0.113613992,0.1124037781,0.117942833,0.1240783171,0.003000733169,0.7226143899,0.03340150843,0.2324467439,3
0.2174985335,0.306800686,0.1087235827,0.2371743977,0.1977414556,0.003560310478,0.862579606,0.02219456939,0.278965123,3
0.498668552,0.5511250344,0.154893307,0.2256358592,0.2472966579,0.003423913509,0.8524003176,0.1678847768,0.1626691751,3
0.082218619,0.1079320304,0.1408416518,0.01794216579,0.6839181695,0.003336479555,0.8091383417,0.03900497794,0.4650386397,3
0.3448208061,0.431803841,0.08496959412,0.1743534658,0.2633686153,0.003315495405,0.7811452985,0.01659109988,0.278965123,3
0.1220068292,0.335210494,0.1378305828,0.0756348584,0.3236384559,0.003574299911,0.8702140723,0.2575402891,0.3254835022,3
0.3766513742,0.3749842251,0.1793164221,0.05127572152,0.2673866047,0.003640749716,0.9058415819,0.03059977367,0.3022243126,3
0.2493291017,0.1647516463,0.1294665023,0.4525604501,0.1213996576,0.003486865956,0.8702140723,0.0418067127,0.1626691751,3
0.3474733534,0.653400343,0.1328121345,0.2564052952,0.1682762002,0.003406426718,0.8269520965,0.1118500817,0.2091875543,3
0.1220068292,0.1477057615,0.122775238,0.1269172518,0.1455075938,0.003598781418,0.885483005,0.03620324318,0.2557059335,3
0.1220068292,0.1079320304,0.2060814797,0.02435246497,0.4977513286,0.003966004027,0.9440139136,0.06422059077,0.2557059335,3
0.09017626104,0.085204184,0.1569006864,0.0217883453,0.1307749661,0.003074177691,0.7582418995,0.07822926456,0.2091875543,3
0.08752371369,0.03406652969,0.1518822381,0.01281392645,0.4334634987,0.003917041012,0.9465587357,0.1734882463,0.3022243126,3
0.405829395,0.6704462278,0.1582389392,0.04999366169,0.1883661471,0.003497358031,0.8244072744,0.2183160025,0.2091875543,3
0.1167017345,0.1704336079,0.08931891598,0.03332688382,0.3370317538,0.003165109004,0.7226143899,0.02499630415,0.278965123,3
0.1511848499,0.1477057615,0.1384997093,0.02307040514,0.5968617331,0.002595039621,0.6411800824,0.02779803891,0.3254835022,3
0.2493291017,0.335210494,0.09032260564,0.01537804612,0.1709548598,0.003144124855,0.7811452985,0.02779803891,0.2324467439,3
0.3342106167,0.2783908781,0.2937370432,0.04742954202,0.2164920727,0.003458887091,0.8116831638,0.06982406028,0.1859283647,3
0.2042357968,0.2329351853,0.1057125137,0.07691691824,0.2030987748,0.003427410867,0.8345865628,0.03340150843,0.2324467439,3
0.4084819423,0.3011187244,0.2281626522,0.02948070431,0.2499753174,0.004067427414,0.9669173126,0.1006431426,0.278965123,3
0.1379221132,0.09656810718,0.1080544563,0.03332688382,0.1655975406,0.003221066735,0.7836901206,0.02779803891,0.2324467439,3
0.1193542818,0.085204184,0.07325988144,0.01537804612,0.1562222321,0.003305003331,0.7786004764,0.02219456939,0.2091875543,3
0.1458797553,0.2386171469,0.1605808818,0.1358916707,0.1990807854,0.003451892374,0.8345865628,0.03340150843,0.1626691751,3
0.2174985335,0.1533877231,0.1783127324,0.02819864448,0.2566719664,0.003780644043,0.9058415819,0.05861712125,0.2557059335,3
0.1883205128,0.1306598767,0.2090925486,0.005121567435,0.5727537969,0.00355681312,0.8803933608,0.8206889755,0.278965123,3
0.1220068292,0.1022500688,0.147198353,0.02307050845,0.144168264,0.003409924076,0.7989590532,0.09784140786,0.278965123,3
0.1007864504,0.07952222241,0.1612500082,0.03845522485,0.1897054769,0.003374950494,0.7735108321,0.1174535512,0.2324467439,3
0.1193542818,0.3235547944,0.1020323183,0.04871170245,0.1856874875,0.003626760283,0.8574899618,0.08103099931,0.1859283647,3
0.2732020278,0.3181646092,0.2057469164,0.02563462785,0.7133834249,0.003179098436,0.7633315437,0.1062466121,0.3022243126,3
0.1034389978,0.1420237999,0.09199542174,0.06666053826,0.1428289342,0.002969256946,0.7073454573,0.01939283463,0.2557059335,3
0.2493291017,0.3749842251,0.08095483549,0.1410200009,0.2111347535,0.003308500689,0.7684211879,0.01939283463,0.278965123,3
0.4297023211,0.4488497258,1,0.01794226965,1,0.003434405584,0.816772808,1,1,3
0.3554309954,0.4488497258,0.2702765926,0.5256379109,0.3050308668,0.003476373882,0.8702140723,0.0379023191,0.3807683622,3
0.1167017345,0.1704336079,0.4009733223,0.09999409046,0.2100897284,0.003532331613,0.8676692502,0.05550166692,0.5236679709,3
0.082218619,0.1079320304,0.5207786578,0.01794226965,0.4873178526,0.004067427414,1,0.09950003648,0.4284015651,3
0.0636507876,0.3235547944,0.50493663,0.02050638905,0.303132044,0.003161611646,0.7919749122,0.04963521765,0.5236679709,3
0.07160842963,0.085204184,0.401963449,0.01409609055,0.352501436,0.00378763876,1,0.2373615944,0.6189343768,3
0.05834569291,0.3235547944,0.2791877333,0.01666020995,0.3923767141,0.003263035033,0.8714921459,0.01150329737,0.5713011739,4
0.04773550353,0.04543045287,0.2227505091,0.008967851746,0.3126261579,0.002955267513,0.7681271328,0.008570072732,0.476034768,4
0.2997275012,0.4488497258,0.3702793934,0.2846106873,0.2233814878,0.003336479555,0.8742857949,0.09950003648,0.4284015651,4
0.06895588228,0.1647516463,0.261365452,0.1987126874,0.1759109185,0.003116145989,0.8016509209,0.01150329737,0.5236679709,4
0.05834569291,0.07384026082,0.2999803948,0.04486552335,0.2024944373,0.003070680333,0.7876826758,0.01443652201,0.2378687535,4
0.04243040885,0.0283845681,0.2494839311,0.01281403085,0.3392096766,0.003161611646,0.7848890268,0.01443652201,0.5236679709,4
0.02916767213,0.03974849128,0.2207702556,0.01666020995,0.2860426391,0.003084669766,0.8547302519,0.05550166692,0.4284015651,4
0.1087440924,0.4204399178,0.2583950718,0.3525598514,0.2062920828,0.003214072018,0.8603175499,0.02910264519,0.6189343768,4
0.05038805088,0.05679437605,0.2534444381,0.02307050845,0.3297155628,0.003490363314,0.9245714769,0.02030297128,0.4284015651,4
0.0397778615,0.04543045287,0.2356221567,0.02563462785,0.2480661837,0.003214072018,0.8351747089,0.02910264519,0.5236679709,4
0.336863164,0.5511250344,0.3554274923,0.221789762,0.1948991462,0.003311998047,0.8714921459,0.01443652201,0.5236679709,4
0.05569314557,0.06815829923,0.2395826637,0.02819874725,0.2879414619,0.003374950494,0.8854603909,0.02030297128,0.6665675797,4
0.04773550353,0.05679437605,0.2960198879,0.01409609055,0.3012332213,0.003144124855,0.8351747089,0.01443652201,0.476034768,4
0.04773550353,0.09088614559,0.3286940703,0.08204525466,0.3145249806,0.003189590511,0.8491429539,0.01150329737,0.5236679709,4
0.05038805088,0.03974849128,0.2920593809,0.09999409046,0.3904778914,1,0.8044445699,0.01150329737,0.476034768,4
0.07426097697,0.09088614559,0.2970100146,0.07948113526,0.4170614101,0.8393501744,0.8184128149,0.01736974664,0.7142007826,4
0.2121934389,0.4999873801,0.2316616498,0.6987159705,0.2765485253,0.8519855539,0.8686984969,0.0379023191,0.4284015651,4
0.08752371369,0.1761155694,0.2405727904,0.07563495616,0.3316143856,0.8429602828,0.8742857949,0.01736974664,0.6189343768,4
0.06895588228,0.09088614559,0.3643386329,0.09230173226,0.1208450583,0.8095667797,0.8156191659,0.04963521765,0.476034768,4
0.05569314557,0.06247633764,0.3148322959,0.05127582185,0.2290779561,0.7996389815,0.8100318679,0.02030297128,0.2855019564,4
0.05038805088,0.02270260651,0.3088915355,0.03332698605,0.3809837775,0.8212996322,0.8016509209,0.01443652201,0.5713011739,4
0.1220068292,0.1420237999,0.2673062124,0.04999376215,0.3221202717,0.8862815841,0.9106032319,0.02323619592,0.476034768,4
0.2201510809,0.5852168039,0.2880988739,0.03845522485,0.2309767788,0.7924187646,0.8240001129,0.02323619592,0.476034768,4
0.04508295619,0.06247633764,0.3554274923,0.02178844875,0.3259179172,0.8420577557,0.8938413379,0.02323619592,0.5236679709,4
0.05569314557,0.04543045287,0.3376052109,0.008967851746,0.1911015007,0.7797833851,0.7765080798,0.01736974664,0.4284015651,4
0.1007864504,0.2897548012,0.3366150842,0.05383994125,0.2043932601,0.7698555869,0.8240001129,0.02616942055,0.5713011739,4
0.04243040885,0.05679437605,0.2791877333,0.02050638905,0.3240190945,0.8294223762,0.8798730929,0.02030297128,0.5236679709,4
0.0397778615,0.03974849128,0.2633457054,0.007685792046,0.303132044,0.9025270721,0.946920669,0.002703623458,0.5236679709,4
0.7347452656,0.7215838821,0.4732525743,0.4589708065,0.2670544114,0.8140794153,0.8714921459,0.1964172262,0.5713011739,4
0.1617950393,0.2727089165,0.4277067443,0.221789762,0.3392096766,0.8429602828,0.8659048479,0.03804689856,0.6665675797,4
0.05304059822,0.306800686,0.2653259589,0.119224986,0.1797085641,0.8014440357,0.8491429539,0.01751741164,0.3807683622,4
0.04508295619,0.02270260651,0.3306743238,0.005121672646,0.2176850195,0.8122743611,0.8686984969,0.02045019549,0.3807683622,4
0.03712531416,0.03406652969,0.310871789,0.007685792046,0.2366732471,0.8059566713,0.8379683579,0.0145846278,0.5236679709,4
0.02121003009,0.03974849128,0.23463203,0.01537815025,0.3012332213,0.8014440357,0.8435556559,0.02631576318,0.476034768,4
0.2228036282,1,0.3197829296,0.632048866,0.1835062096,0.8393501744,0.8631111989,0.07324030471,0.6189343768,4
0.05038805088,0.06247633764,0.2623555787,0.02563462785,0.2518638293,0.9124548703,0.9189841789,0.02338297933,0.476034768,4
0.02916767213,0.04543045287,0.1871059465,0.02563462785,0.3088285123,0.8267147948,0.8631111989,0.02045019549,0.476034768,4
0.1724052287,0.1533877231,0.310871789,0.1256352845,0.1986967918,0.852888081,0.9022222849,0.0145846278,0.476034768,4
0.0397778615,0.03974849128,0.3178026761,0.01024991145,0.32781674,0.7969314002,0.8212064639,0.0145846278,0.4284015651,4
0.0397778615,0.07384026082,0.2910692542,0.08460937406,0.4113649418,0.8357400659,0.8659048479,0.02045019549,0.5236679709,4
0.02121003009,0.0283845681,0.2128492417,0.01281403085,0.2290779561,0.76263537,0.7932699738,0.01165184395,0.3807683622,4
0.1352695659,0.2840728397,0.3277039435,0.1717894337,0.2556614748,0.8465703912,0.8323810599,0.03804689856,0.5713011739,4
0.251981649,0.5908987655,0.2603753252,0.7205109854,0.196797969,0.8537906081,0.8882540399,0.02338297933,0.3807683622,4
0.1193542818,0.3408924556,0.329684197,0.1589688367,0.1873038552,0.8555956623,0.9106032319,0.01165184395,0.3807683622,4
0.05038805088,0.0283845681,0.3019606483,0.02691668755,0.3885790686,0.8294223762,0.8659048479,0.0145846278,0.5713011739,4
0.06895588228,0.09088614559,0.3643386329,0.09230173226,0.1208450583,0.8095667797,0.8156191659,0.04977803395,0.476034768,4
0.05569314557,0.06247633764,0.3148322959,0.05127582185,0.2290779561,0.7996389815,0.8100318679,0.02045019549,0.2855019564,4
0.3952192056,0.4715775721,1,0.3679445678,0.3676920182,0.8050541442,0.8156191659,0.03804689856,0.8571003913,4
0.2201510809,0.5852168039,0.3310364929,0.03845522485,0.2309767788,0.7924187646,0.8240001129,0.02338297933,0.476034768,4
0.04508295619,0.06247633764,0.4083996196,0.02178844875,0.3259179172,0.8420577557,0.8938413379,0.02338297933,0.5236679709,4
0.05569314557,0.04543045287,0.3879211449,0.008967851746,0.1911015007,0.7797833851,0.7765080798,0.01751741164,0.4284015651,4
0.2121934389,0.8238591907,0.2923549296,0.2653797918,0.2936379302,0.8727436774,0.8798730929,0.03511411472,0.5236679709,4
0.04773550353,0.06247633764,0.333311879,0.01409609055,0.2043932601,0.7942238188,0.8519366029,0.02631576318,0.3807683622,4
0.04243040885,0.05679437605,0.3207972555,0.02050638905,0.3240190945,0.8294223762,0.8798730929,0.02045019549,0.5236679709,4
0.0397778615,0.03974849128,0.3025941669,0.007685792046,0.303132044,0.9025270721,0.946920669,0.002853492414,0.5236679709,4
0.1617950393,0.2727089165,0.4914512114,0.221789762,0.3392096766,0.8429602828,0.8659048479,0.03804689856,0.6665675797,4
0.04508295619,0.02270260651,0.3799572936,0.005121672646,0.2176850195,0.8122743611,0.8686984969,0.02045019549,0.3807683622,4
0.03712531416,0.03406652969,0.3572034328,0.007685792046,0.2366732471,0.8059566713,0.8379683579,0.0145846278,0.5236679709,4
0.02121003009,0.03974849128,0.2696010688,0.01537815025,0.3012332213,0.8014440357,0.8435556559,0.02631576318,0.476034768,4
0.2228036282,1,0.3674426701,0.632048866,0.1835062096,0.8393501744,0.8631111989,0.07324030471,0.6189343768,4
0.04243040885,0.04926603341,0.3583411258,0.03845522485,0.3581979043,0.8646209335,0.9022222849,0.01751741164,0.8094671884,4
0.05038805088,0.07743592871,0.3014564739,0.02563462785,0.2518638293,0.9124548703,0.9189841789,0.02338297933,0.476034768,4
0.02916767213,0.05630850723,0.2149918029,0.02563462785,0.3088285123,0.8267147948,0.8631111989,0.02045019549,0.476034768,4
0.1724052287,0.1901155099,0.3572034328,0.1256352845,0.1986967918,0.852888081,0.9022222849,0.0145846278,0.476034768,4
0.0397778615,0.04926603341,0.3651672841,0.01024991145,0.32781674,0.7969314002,0.8212064639,0.0145846278,0.4284015651,4
0.251981649,0.7323859946,0.2991810878,0.7205109854,0.196797969,0.8537906081,0.8882540399,0.02338297933,0.3807683622,4
0.1193542818,0.4225171462,0.3788196005,0.1589688367,0.1873038552,0.8555956623,0.9106032319,0.01165184395,0.3807683622,4
0.1909730601,1,0.4106750056,0.1294814636,0.3202214489,0.8393501744,0.8854603909,0.02045019549,0.5236679709,1
0.1511848499,0.3543081242,0.3845080657,0.5192276124,0.2081909056,0.8889891654,0.941333371,0.03218133087,0.5713011739,1
0.07160842963,0.1180793891,0.3481018885,0.03973728455,0.3392096766,0.7915162375,0.8351747089,0.0145846278,0.4284015651,1
0.1405746606,0.3621824154,0.3936096101,0.1461482397,0.1683156275,0.8835740028,0.9078095829,0.0145846278,0.4284015651,1
0.251981649,0.6220340239,0.4880381323,0.2833286276,0.2138873739,0.8754512588,0.8994286359,0.08790422394,0.4284015651,1
0.07956607166,0.1968223008,0.3128334043,0.04999376215,0.2157861967,0.8077617255,0.8184128149,0.01165184395,0.5713011739,1
0.09813390307,0.08658222446,0.5278573887,0.02948080695,0.1948991462,0.8068591984,0.8072382189,0.02338297933,0.3807683622,2
0.1458797553,0.2283194655,0.5415097052,0.2820465679,1,0.9250902498,0.960888914,0.04097968241,1,2
0.09813390307,0.08658222446,0.5278573887,0.02948080695,0.3448507334,0.8068591984,0.8072382189,0.02338297933,0.4998049043,2
0.3925666582,0.6141597327,0.3685803632,1,0.2239000995,0.8592057708,0.8798730929,0.07617308856,0.5623292913,2
0.2174985335,0.4724224917,0.3196595625,0.06310690659,0.5800325214,0.8564981895,0.8882540399,0.04391246626,0.6873780652,2
1,1,0.5858797337,1,0.8353727484,1,1,1,0.4998049043,2
0.3653608079,0.1476842492,0.420914243,0.3315559059,0.3683689122,0.8679802901,0.8289630865,0.4206404289,0.6248536783,3
0.5384442239,0.3636042394,0.4470811829,0.3686916889,0.3616494325,1,1,0.5786475847,0.7499024522,3
0.3268978265,0.09086319912,0.4072619265,0.03977475369,1,0.7997967393,0.7837544153,0.2362987472,0.8124268391,3
1,0.5454315996,1,0.1113937638,0.7176164467,0.994918699,1,0.4996440068,0.4998049043,3
0.7017339709,0.2726905593,0.8170898482,0.06364775705,0.8102735501,0.970528454,0.9969600684,0.367971377,0.6873780652,3
0.9473648184,0.3181473993,0.8883535437,0.07160542484,0.991175514,1,1,1,0.5623292913,3
0.6841889104,0.2045052992,1,0.04242730962,0.7043797177,0.9836901114,0.9877658921,1,0.6248536783,3
0.438558063,0.09086319912,0.9198745802,0.08221564856,0.5455389689,0.9092762448,0.8531907051,0.9164784911,0.4998049043,3
1,0.4431537095,1,0.2811573432,0.5058287818,0.9959225279,1,0.8329569821,0.7499024522,3
0.2142309714,0.03404214907,0.8442981908,0.06630031298,1,0.9694189589,0.9570492563,0.5823924554,1,4
0.4999651636,0.2385979293,0.664642257,0.8859400951,0.8310437771,1,0.9601171666,0.8329569821,0.9166233064,4
0.3213812935,0.1022274091,0.8742408464,0.2440215602,0.9941739233,0.9194699252,0.9325059742,0.3318279286,0.9166233064,4
0.4999651636,0.2385979293,0.7904014106,0.2705471195,0.5921746343,0.9296636055,0.9233022434,1,0.9166233064,4
1,1,1,1,1,0.9643221187,1,1,1,4
1,1,0.7602507476,1,0.8359138754,1,1,1,1,4
1,1,1,1,1,1,1,0.3983734283,1,4
